symbol,company_name,exchange,sector,market_cap
MGIH,Millennium Group International Holdings Limited Ordinary Shares,NASDAQ,Consumer Discretionary,17647875
MGN,Megan Holdings Limited Class A Ordinary Shares,NASDAQ,Consumer Staples,2775500
MGNI,Magnite Inc. Common Stock,NASDAQ,Technology,1944859741
MGNX,MacroGenics Inc. Common Stock,NASDAQ,Health Care,203392218
MGPI,MGP Ingredients Inc.,NASDAQ,Consumer Staples,406694640
MGRC,McGrath RentCorp Common Stock,NASDAQ,Consumer Discretionary,2737900502
MGRT,Mega Fortune Company Limited Ordinary Shares,NASDAQ,Technology,1921975000
MGRX,Mangoceuticals Inc. Common Stock,NASDAQ,Health Care,5734988
MGTX,MeiraGTx Holdings plc Ordinary Shares,NASDAQ,Health Care,897963173
MGX,Metagenomi Therapeutics Inc. Common Stock,NASDAQ,Health Care,53082350
MGYR,Magyar Bancorp Inc. Common Stock,NASDAQ,Finance,112846603
MIDD,Middleby Corporation (The) Common Stock,NASDAQ,Industrials,6396516585
MIMI,Mint Incorporation Limited Class A Ordinary Shares,NASDAQ,Real Estate,6453225
MIND,MIND Technology Inc. Common Stock (DE),NASDAQ,Industrials,57897280
MIRA,MIRA Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,43282750
MIRM,Mirum Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,6450845799
MIST,Milestone Pharmaceuticals Inc. Common Shares,NASDAQ,Health Care,226712856
MITK,Mitek Systems Inc. Common Stock,NASDAQ,Technology,691526570
MKDW,MKDWELL Tech Inc. Ordinary Share,NASDAQ,Technology,30228782
MKDWW,MKDWELL Tech Inc. Warrants,NASDAQ,Technology,44503
MKLY,McKinley Acquisition Corporation Class A Ordinary Shares,NASDAQ,,0
MKLYU,McKinley Acquisition Corporation Units,NASDAQ,Finance,0
MKSI,MKS Inc. Common Stock,NASDAQ,Industrials,19626294618
MKTW,MarketWise Inc. Class A Common Stock,NASDAQ,Technology,270668603
MKTX,MarketAxess Holdings Inc. Common Stock,NASDAQ,Finance,5449160462
MKZR,MacKenzie Realty Capital Inc. Common Stock,NASDAQ,Real Estate,5014320
MLAA,Mountain Lake Acquisition Corp. II Class A Ordinary Shares,NASDAQ,Finance,0
MLAAU,Mountain Lake Acquisition Corp. II Units,NASDAQ,Finance,0
MLAAW,Mountain Lake Acquisition Corp. II Warrants,NASDAQ,Finance,0
MLAB,Mesa Laboratories Inc. Common Stock,NASDAQ,Industrials,569000491
MLAC,Mountain Lake Acquisition Corp. Class A Ordinary Shares,NASDAQ,Industrials,0
MLACR,Mountain Lake Acquisition Corp. Right,NASDAQ,,0
MLCI,Mount Logan Capital Inc. Common Stock,NASDAQ,Finance,49006804
MLCIL,Mount Logan Capital Inc. 8.00% Notes Due 2031,NASDAQ,Finance,0
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,NASDAQ,Consumer Discretionary,2221084347
MLEC,Moolec Science SA Ordinary Shares,NASDAQ,Finance,7587933
MLECW,Moolec Science SA Warrant,NASDAQ,Finance,16628
MLGO,MicroAlgo Inc. Class A Ordinary Shares,NASDAQ,Technology,49501095
MLKN,MillerKnoll Inc. Common Stock,NASDAQ,Consumer Discretionary,1059124599
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,NASDAQ,Health Care,1279284105
MLYS,Mineralys Therapeutics Inc. Common Stock,NASDAQ,Health Care,2444700318
MMED,MiniMed Group Inc. Common Stock,NASDAQ,Health Care,3333333258
MMLP,Martin Midstream Partners L.P. Limited Partnership,NASDAQ,Energy,94681740
MMSI,Merit Medical Systems Inc. Common Stock,NASDAQ,Health Care,3699197559
MMTX,Miluna Acquisition Corp Class A Ordinary Share,NASDAQ,Finance,0
MMTXW,Miluna Acquisition Corp Warrant,NASDAQ,Finance,0
MMYT,MakeMyTrip Limited Ordinary Shares,NASDAQ,Consumer Discretionary,5213757142
MNDO,MIND C.T.I. Ltd. Ordinary Shares,NASDAQ,Technology,21194424
MNDR,Mobile-health Network Solutions Class A Ordinary Shares,NASDAQ,Technology,4024199
MNDY,monday.com Ltd. Ordinary Shares,NASDAQ,Technology,3592516918
MNKD,MannKind Corporation Common Stock,NASDAQ,Health Care,867716133
MNOV,Medicinova Inc Common Stock,NASDAQ,Health Care,68909744
MNPR,Monopar Therapeutics Inc. Common Stock,NASDAQ,Health Care,366021230
MNRO,Monro Inc. Common Stock,NASDAQ,Consumer Discretionary,490521244
MNSB,MainStreet Bancshares Inc. Common Stock,NASDAQ,Finance,169405253
MNSBP,MainStreet Bancshares Inc. Depositary Shares,NASDAQ,Finance,184566035
MNST,Monster Beverage Corporation,NASDAQ,Consumer Staples,73538532854
MNTK,Montauk Renewables Inc. Common Stock,NASDAQ,Utilities,196243326
MNTS,Momentus Inc. Class A Common Stock,NASDAQ,Industrials,25842327
MNTSW,Momentus Inc. Warrant,NASDAQ,Industrials,59592
MNY,MoneyHero Limited Class A Ordinary Shares,NASDAQ,Real Estate,59540512
MNYWW,MoneyHero Limited Warrants,NASDAQ,Real Estate,2439384
MOB,Mobilicom Limited Ordinary Shares,NASDAQ,Industrials,85654255
MOBBW,Mobilicom Limited Warrants,NASDAQ,Industrials,30320090
MOBX,Mobix Labs Inc. Class A Common Stock,NASDAQ,Technology,24335347
MOBXW,Mobix Labs Inc Warrants,NASDAQ,Technology,972369
MODD,Modular Medical Inc. Common Stock,NASDAQ,Health Care,22023490
MOLN,Molecular Partners AG American Depositary Shares,NASDAQ,Health Care,177864014
MOMO,Hello Group Inc. American Depositary Shares,NASDAQ,Technology,920466308
MORN,Morningstar Inc. Common Stock,NASDAQ,Finance,6376157778
MOVE,Corvex Inc. Common Stock,NASDAQ,Health Care,25951716
MPAA,Motorcar Parts  of America Inc. Common Stock,NASDAQ,Consumer Discretionary,213913973
MPB,Mid Penn Bancorp Common Stock,NASDAQ,Finance,829602461
MPLT,MapLight Therapeutics Inc. Common Stock,NASDAQ,Health Care,1219074360
MPWR,Monolithic Power Systems Inc. Common Stock,NASDAQ,Technology,77295075771
MQ,Marqeta Inc. Class A Common Stock,NASDAQ,Technology,1930997752
MRAM,Everspin Technologies Inc. Common Stock,NASDAQ,Technology,439642069
MRBK,Meridian Corporation Common Stock,NASDAQ,Finance,213231245
MRCY,Mercury Systems Inc Common Stock,NASDAQ,Technology,4712949051
MRDN,Meridian Holdings Inc. Common Stock,NASDAQ,Technology,162802805
MREO,Mereo BioPharma Group plc American Depositary Shares,NASDAQ,Health Care,44542304
MRKR,Marker Therapeutics Inc. Common Stock,NASDAQ,Health Care,26010078
MRLN,Merlin Inc. Common Stock,NASDAQ,Technology,808245965
MRM,MEDIROM Healthcare Technologies Inc. American Depositary Share,NASDAQ,Consumer Discretionary,9640379
MRNA,Moderna Inc. Common Stock,NASDAQ,Health Care,18767990051
MRNO,Murano Global Investments PLC Ordinary Shares,NASDAQ,Consumer Discretionary,20492602
MRNOW,Murano Global Investments PLC Warrants,NASDAQ,Consumer Discretionary,3219813
MRTN,Marten Transport Ltd. Common Stock,NASDAQ,Industrials,1188753697
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,NASDAQ,Health Care,978502844
MRVL,Marvell Technology Inc. Common Stock,NASDAQ,Technology,1.43E+11
MRX,Marex Group plc Ordinary Shares,NASDAQ,Finance,3874182062
MSAI,MultiSensor AI Holdings Inc. Common Stock,NASDAQ,Technology,12959167
MSAIW,MultiSensor AI Holdings Inc. Warrant,NASDAQ,Technology,62582
MSBI,Midland States Bancorp Inc. Common Stock,NASDAQ,Finance,538352880
MSBIP,Midland States Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,NASDAQ,Finance,520753281
MSEX,Middlesex Water Company Common Stock,NASDAQ,Utilities,954869348
MSFT,Microsoft Corporation Common Stock,NASDAQ,Technology,3.07E+12
MSGM,Motorsport Games Inc. Class A Common Stock,NASDAQ,Technology,25540749
MSGY,Masonglory Limited Ordinary Shares,NASDAQ,,6606600
MSLE,Satellos Bioscience Inc. Common Stock,NASDAQ,Health Care,174148748
MSS,Maison Solutions Inc. Class A Common Stock,NASDAQ,Consumer Staples,8590787
MSTR,Strategy Inc Common Stock Class A,NASDAQ,Technology,63746668610
MSW,Ming Shing Group Holdings Limited Ordinary Shares,NASDAQ,Consumer Discretionary,19851750
MTC,MMTec Inc. Common Shares,NASDAQ,Technology,738941558
MTCH,Match Group Inc. Common Stock,NASDAQ,Technology,8908466260
MTEK,Maris-Tech Ltd. Ordinary Shares,NASDAQ,Telecommunications,11250406
MTEN,Mingteng International Corporation Inc. Class A Ordinary Shares,NASDAQ,Industrials,5593136
MTEX,Mannatech Incorporated Common Stock,NASDAQ,Health Care,9165933
MTLS,Materialise NV American Depositary Shares,NASDAQ,Technology,328413554
MTRX,Matrix Service Company Common Stock,NASDAQ,Consumer Discretionary,377201911
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,NASDAQ,Technology,21882491888
MTVA,MetaVia Inc. Common Stock,NASDAQ,Health Care,7591624
MU,Micron Technology Inc. Common Stock,NASDAQ,Technology,6.50E+11
MUZE,Muzero Acquisition Corp Class A Ordinary Shares,NASDAQ,Finance,0
MUZEU,Muzero Acquisition Corp Unit,NASDAQ,Finance,0
MVBF,MVB Financial Corp. Common Stock,NASDAQ,Finance,321505669
MVIS,MicroVision Inc. Common Stock,NASDAQ,Technology,217770496
MVST,Microvast Holdings Inc. Common Stock,NASDAQ,Miscellaneous,620901609
MVSTW,Microvast Holdings Inc. Warrants,NASDAQ,Miscellaneous,15273516
MWH,SOLV Energy Inc. Class A Common Stock,NASDAQ,Industrials,8607868434
MWYN,Marwynn Holdings Inc. Common stock,NASDAQ,Consumer Discretionary,13336649
MXCT,MaxCyte Inc. Common Stock,NASDAQ,Health Care,91910395
MXL,MaxLinear Inc. Common Stock,NASDAQ,Technology,6995330317
MYFW,First Western Financial Inc. Common Stock,NASDAQ,Finance,275524374
MYGN,Myriad Genetics Inc. Common Stock,NASDAQ,Health Care,466548563
MYPS,PLAYSTUDIOS Inc.  Class A Common Stock,NASDAQ,Technology,53479460
MYPSW,PLAYSTUDIOS Inc. Warrant,NASDAQ,Technology,397569
MYRG,MYR Group Inc. Common Stock,NASDAQ,Industrials,7104908016
MYSE,Myseum.AI Inc. Common Stock,NASDAQ,Telecommunications,10823114
MYSEW,Myseum.AI Inc. Series A Warrant,NASDAQ,Telecommunications,406502
MYSZ,My Size Inc. Common Stock,NASDAQ,Technology,2987262
MYXXU,Maywood Acquisition Corp. 2 Units,NASDAQ,Finance,0
MZTI,The Marzetti Company Common Stock,NASDAQ,Consumer Staples,3187101060
NAAS,NaaS Technology Inc. American Depositary Shares,NASDAQ,Consumer Discretionary,25074818
NAGE,Niagen Bioscience Inc. Common Stock,NASDAQ,Health Care,392646532
NAII,Natural Alternatives International Inc. Common Stock,NASDAQ,Health Care,16491997
NAKA,Nakamoto Inc. Common Stock,NASDAQ,Health Care,131793487
NAMI,Jinxin Technology Holding Company American Depositary Shares,NASDAQ,Real Estate,29098279
NAMM,Namib Minerals Ordinary Shares,NASDAQ,Basic Materials,104606701
NAMMW,Namib Minerals Warrants,NASDAQ,Basic Materials,12274943
NAMS,NewAmsterdam Pharma Company N.V. Ordinary Shares,NASDAQ,Health Care,3490742063
NATH,Nathan's Famous Inc. Common Stock,NASDAQ,Consumer Discretionary,410505045
NATR,Nature's Sunshine Products Inc. Common Stock,NASDAQ,Health Care,455723036
NAUT,Nautilus Biotechnology Inc. Common Stock,NASDAQ,Industrials,367257891
NAVI,Navient Corporation Common Stock,NASDAQ,Finance,843940256
NAVN,Navan Inc. Class A Common Stock,NASDAQ,Technology,4598956997
NB,NioCorp Developments Ltd. Common Stock,NASDAQ,Basic Materials,756939879
NBBK,NB Bancorp Inc. Common Stock,NASDAQ,Finance,896528704
NBIS,Nebius Group N.V. Class A Ordinary Shares,NASDAQ,Technology,44792719385
NBIX,Neurocrine Biosciences Inc. Common Stock,NASDAQ,Health Care,13485027533
NBN,Northeast Bank Common Stock,NASDAQ,Finance,1002185100
NBP,NovaBridge Biosciences American Depositary Shares,NASDAQ,Health Care,276916061
NBRGR,Newbridge Acquisition Limited Rights,NASDAQ,,0
NBRGU,Newbridge Acquisition Limited Unit,NASDAQ,Finance,0
NBTB,NBT Bancorp Inc. Common Stock,NASDAQ,Finance,2292065099
NBTX,Nanobiotix S.A. American Depositary Shares,NASDAQ,Health Care,1508457719
NCEL,NewcelX Ltd. Ordinary Shares,NASDAQ,Health Care,20204796
NCEW,New Century Logistics (BVI) Limited Ordinary Shares,NASDAQ,Industrials,52000000
NCI,Neo-Concept International Group Holdings Limited Class A Ordinary Shares,NASDAQ,Consumer Discretionary,20048859
NCMI,National CineMedia Inc. Common Stock,NASDAQ,Consumer Discretionary,314355012
NCNA,NuCana plc American Depositary Share,NASDAQ,Health Care,9197956
NCNO,nCino Inc. Common Stock,NASDAQ,Technology,1957214818
NCPL,Netcapital Inc. Common Stock,NASDAQ,Finance,2959443
NCPLW,Netcapital Inc. Warrants,NASDAQ,Finance,175793
NCRA,Nocera Inc. Common Stock,NASDAQ,Consumer Staples,4388396
NCSM,NCS Multistage Holdings Inc. Common Stock,NASDAQ,Energy,116843764
NCT,Intercont (Cayman) Limited Class A Ordinary shares,NASDAQ,Consumer Discretionary,3719085
NCTY,The9 Limited American Depository Shares,NASDAQ,Finance,80795053
NDAQ,Nasdaq Inc. Common Stock,NASDAQ,Finance,51633874857
NDLS,Noodles & Company Class A Common Stock,NASDAQ,Consumer Discretionary,75457578
NDRA,ENDRA Life Sciences Inc. Common Stock,NASDAQ,Health Care,6129310
NDSN,Nordson Corporation Common Stock,NASDAQ,Industrials,15642836551
NECB,NorthEast Community Bancorp Inc. Common Stock,NASDAQ,Finance,327839608
NEGG,Newegg Commerce Inc. Common Shares,NASDAQ,Consumer Discretionary,641356175
NEO,NeoGenomics Inc. Common Stock,NASDAQ,Health Care,1171906020
NEOG,Neogen Corporation Common Stock,NASDAQ,Health Care,1978647943
NEON,Neonode Inc. Common Stock,NASDAQ,Technology,27859651
NEOV,NeoVolta Inc. Common Stock,NASDAQ,Miscellaneous,110195157
NEOVW,NeoVolta Inc. Warrant,NASDAQ,Miscellaneous,44842595
NEPH,Nephros Inc. Common Stock,NASDAQ,Health Care,32677903
NERV,Minerva Neurosciences Inc Common Stock,NASDAQ,Health Care,277519847
NESR,National Energy Services Reunited Corp Ordinary Shares,NASDAQ,Energy,2430215766
NEUP,Neuphoria Therapeutics Inc. Common Stock,NASDAQ,Health Care,28517835
NEWT,NewtekOne Inc. Common Stock,NASDAQ,Finance,369619715
NEWTG,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2029,NASDAQ,Finance,673049756
NEWTH,NewtekOne Inc. 8.625% Fixed Rate Senior Notes due 2029,NASDAQ,Finance,0
NEWTI,NewtekOne Inc. 8.00% Fixed Rate Senior Notes due 2028,NASDAQ,Finance,667385293
NEWTO,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2031,NASDAQ,,0
NEWTP,NewtekOne Inc. Depositary Shares Non-Cumulative Perpetual Preferred Stock Series B,NASDAQ,Finance,703488380
NEXM,NexMetals Mining Corp. Common Shares,NASDAQ,,0
NEXN,Nexxen International Ltd. Ordinary Shares,NASDAQ,Technology,503521306
NEXR,Nexera Technologies Ltd Ordinary Shares,NASDAQ,Consumer Discretionary,1674980
NEXRW,Nexera Technologies Ltd Warrant,NASDAQ,Consumer Discretionary,14970
NEXT,NextDecade Corporation Common Stock,NASDAQ,Utilities,2257740249
NFBK,Northfield Bancorp Inc. Common Stock (Delaware),NASDAQ,Finance,580937198
NFE,New Fortress Energy Inc. Class A Common Stock,NASDAQ,Utilities,232678834
NFLX,Netflix Inc. Common Stock,NASDAQ,Consumer Discretionary,3.83E+11
NGEN,NervGen Pharma Corp. Common stock,NASDAQ,,266578991
NGNE,Neurogene Inc. Common Stock ,NASDAQ,Health Care,440677481
NHIC,NewHold Investment Corp III Class A Ordinary Shares,NASDAQ,,0
NHICW,NewHold Investment Corp III Warrants,NASDAQ,,0
NHIVU,NewHold Investment Corp IV Units,NASDAQ,Finance,0
NHP,National Healthcare Properties Inc. Class A Common Stock,NASDAQ,,367653648
NHPAP,National Healthcare Properties Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock,NASDAQ,Real Estate,615976127
NHPBP,National Healthcare Properties Inc. 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock,NASDAQ,Real Estate,594098747
NHTC,Natural Health Trends Corp. Common Stock,NASDAQ,Consumer Discretionary,26677107
NICE,NICE Ltd American Depositary Shares,NASDAQ,Technology,7377330600
NICM,Nicola Mining Inc. American Depositary Shares,NASDAQ,,1446011967
NIOBW,NioCorp Developments Ltd. Warrant,NASDAQ,Basic Materials,238110227
NIPG,NIP Group Inc. American Depositary Shares,NASDAQ,Consumer Discretionary,151441487
NIU,Niu Technologies American Depositary Shares,NASDAQ,Industrials,249426760
NIVF,NewGenIvf Group Limited Class A Ordinary Shares,NASDAQ,Health Care,11136725
NIVFW,NewGenIvf Group Limited Warrants,NASDAQ,Health Care,13076
NIXX,Nixxy Inc. Common Stock,NASDAQ,Technology,17017527
NIXXW,Nixxy Inc. Warrant,NASDAQ,Technology,268924
NKLR,Terra Innovatum Global N.V. Ordinary shares,NASDAQ,Industrials,429538792
NKSH,National Bankshares Inc. Common Stock,NASDAQ,Finance,228562235
NKTR,Nektar Therapeutics  Common Stock,NASDAQ,Health Care,2578864528
NKTX,Nkarta Inc. Common Stock,NASDAQ,Health Care,215298594
NMFC,New Mountain Finance Corporation Common Stock,NASDAQ,Finance,843241859
NMFCZ,New Mountain Finance Corporation 8.250% Notes due 2028,NASDAQ,,2683487046
NMIH,NMI Holdings Inc. Common Stock,NASDAQ,Finance,2807921091
NMP,NMP Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
NMPAR,NMP Acquisition Corp. Right,NASDAQ,Finance,0
NMRA,Neumora Therapeutics Inc. Common Stock,NASDAQ,Health Care,422009456
NMRK,Newmark Group Inc. Class A Common Stock,NASDAQ,Finance,2884604283
NMTC,NeuroOne Medical Technologies Corporation Common Stock,NASDAQ,Health Care,37935274
NN,NextNav Inc. Common Stock,NASDAQ,Industrials,2464830857
NNAVW,NextNav Inc. Warrant,NASDAQ,Industrials,1047417086
NNBR,NN Inc. Common Stock,NASDAQ,Industrials,122965804
NNDM,Nano Dimension Ltd. American Depositary Shares,NASDAQ,Technology,395173945
NNE,Nano Nuclear Energy Inc. Common Stock,NASDAQ,Utilities,1214580084
NNNN,Anbio Biotechnology Class A Ordinary Shares,NASDAQ,Health Care,4313858176
NNOX,NANO-X IMAGING LTD Ordinary Shares,NASDAQ,Health Care,130133726
NODK,NI Holdings Inc. Common Stock,NASDAQ,Finance,264304980
NOEM,CO2 Energy Transition Corp. Common Stock,NASDAQ,,0
NOEMR,CO2 Energy Transition Corp. Right,NASDAQ,,0
NOMA,NOMADAR Corp. Class A Common Stock,NASDAQ,Consumer Discretionary,51821517
NOTV,Inotiv Inc. Common Stock,NASDAQ,Health Care,10394160
NOVT,Novanta Inc. Common Stock,NASDAQ,Miscellaneous,4489788609
NOVTU,Novanta Inc. Tangible Equity Units,NASDAQ,Miscellaneous,2002563947
NPAC,New Providence Acquisition Corp. III Class A Ordinary Shares,NASDAQ,Finance,0
NPACW,New Providence Acquisition Corp. III Warrants,NASDAQ,Finance,0
NPCE,Neuropace Inc. Common Stock,NASDAQ,Health Care,573762588
NPT,Texxon Holding Limited Ordinary shares,NASDAQ,Consumer Discretionary,36605250
NRC,NRC Health Common Stock,NASDAQ,Health Care,410618601
NRDS,NerdWallet Inc. Class A Common Stock,NASDAQ,Technology,717127132
NRIM,Northrim BanCorp Inc Common Stock,NASDAQ,Finance,533207041
NRIX,Nurix Therapeutics Inc. Common stock,NASDAQ,Health Care,1750660414
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,NASDAQ,Health Care,31461334
NRXP,NRX Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,99202890
NRXPW,NRX Pharmaceuticals Inc. Warrant,NASDAQ,Health Care,330676
NSIT,Insight Enterprises Inc. Common Stock,NASDAQ,Consumer Discretionary,2174796567
NSPR,InspireMD Inc. Common Stock,NASDAQ,Health Care,54864785
NSSC,NAPCO Security Technologies Inc. Common Stock,NASDAQ,Telecommunications,1412663874
NSTS,NSTS Bancorp Inc. Common Stock,NASDAQ,Finance,67189776
NSYS,Nortech Systems Incorporated Common Stock,NASDAQ,Technology,40203914
NTAP,NetApp Inc. Common Stock,NASDAQ,Technology,21891834576
NTCL,NETCLASS TECHNOLOGY INC Class A Ordinary Shares,NASDAQ,Technology,22844241
NTCT,NetScout Systems Inc. Common Stock,NASDAQ,Technology,2535656489
NTES,NetEase Inc. American Depositary Shares,NASDAQ,Technology,74182392206
NTGR,NETGEAR Inc. Common Stock,NASDAQ,Utilities,663214003
NTHI,NeOnc Technologies Holdings Inc. Common Stock,NASDAQ,Health Care,103133535
NTIC,Northern Technologies International Corporation Common Stock,NASDAQ,Industrials,74986808
NTLA,Intellia Therapeutics Inc. Common Stock,NASDAQ,Health Care,1670607116
NTNX,Nutanix Inc. Class A Common Stock,NASDAQ,Technology,11597725002
NTRA,Natera Inc. Common Stock,NASDAQ,Health Care,30206217979
NTRB,Nutriband Inc. Common Stock,NASDAQ,Health Care,44977137
NTRBW,Nutriband Inc. Warrant,NASDAQ,Health Care,18537874
NTRP,NextTrip Inc. Common Stock,NASDAQ,Consumer Discretionary,36080370
NTRS,Northern Trust Corporation Common Stock,NASDAQ,Finance,29837019880
